id,transaction_date,authorization_time,amount,currency,merchant_id,network_merchant_name,subcategory_id
afb0e9ae9922d94ce0ceb275b85a0950,2019-08-28,2019-08-27T22:08:08.000Z,10188,SEK,9fcaed4b-54de-442a-82ea-6d84a7ee06e3,MOBILL,cb5542e3-42a7-4e5b-9fb9-cbf2377748f3
52ba48eceb700d7d3d2a393e8ffb01a1,2019-08-28,2019-08-28T16:37:37.000Z,13000,SEK,,Expekt Nordics Limited,1b237ab0-3814-43bd-a9c0-52d57791c54f
a19fc24296ee947412252e766116fa18,2019-08-28,2019-08-28T14:03:20.000Z,10000,SEK,3431788c-fb4c-4c07-b087-5a42b7dbf9be,NARHALSAN,28addd5e-30db-4f07-9e19-0d5980351a0c
6213ed2df72e2b944a30a618fb04fc3a,2019-08-28,2019-08-28T06:26:31.000Z,28900,SEK,kronans-apotek,KD APOTEK,31885b8b-89d9-48be-8f70-91ffa88a46e4
d04f5ec73e9b39cdfe8fe3ebf1721178,2019-08-28,2019-08-28T06:46:46.000Z,2800,AUD,,Opera Bar,c69353eb-7a0d-4a27-913b-7e39ad2edf2d
e48b5f13f8a37ce438f881f17b47454a,2019-08-28,2019-08-28T14:58:17.000Z,10946,SEK,06ac37ac-4b16-49f1-a77f-efde2c8e9f8e,HEMKOP STOCKHOLM TELEF,4c729494-0519-4d5e-b25d-a794e139cce8
41a5d26e99f76fcfcee59ad66c7c07bf,2019-08-28,2019-08-28T03:16:16.000Z,408,SEK,easy-park,EASYPARK,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
7d854c40f7bf9c6d0eb3df68b6538ae4,2019-08-28,2019-08-28T12:14:43.000Z,11300,SEK,,BARN O KALAS,5c5913b7-fbc0-4210-9cf0-9e59ca528c7c
031d83a7c50e4ce29ba1ef619f124c6b,2019-08-28,2019-08-28T15:40:40.000Z,18760,SEK,,BONUM,5630da00-60fb-4dd6-a915-fa6e5b085919
f88776d1f9e4941b414cbf162f25ce8b,2019-08-28,2019-08-28T13:22:22.000Z,2900,SEK,mcdonalds,MCDONALDS HALMS,d9deaea8-f96a-4d4b-83a8-d48389de594a
fb283547fd156bb3b752c65fb3fbb4e5,2019-08-28,2019-08-28T11:00:05.000Z,2850,SEK,hemkop,HEMKÖP VÄSTERÅS CITY,4c729494-0519-4d5e-b25d-a794e139cce8
5bf9ac8283bbf9e9dc8ee6bff634439d,2019-08-28,2019-08-28T09:39:36.000Z,9900,SEK,,BRYNERS KOK / BISTRO,2fda440b-f219-4b7d-9dda-76090ec94398
63751ba0ffc027b69829564fe5722c24,2019-08-28,2019-08-28T09:19:19.000Z,3850,SEK,ica,ICA NARA PARYD,4c729494-0519-4d5e-b25d-a794e139cce8
397005b3a6586f80d894b75e5ee761e1,2019-08-28,2019-08-28T08:21:18.000Z,1194,EUR,,AMZN Mktp ES*MA9SG8314,5c5913b7-fbc0-4210-9cf0-9e59ca528c7c
eafd8372320360e1b32d37df79a291a3,2019-08-28,2019-08-28T15:35:12.000Z,19100,SEK,0a562046-a578-432e-a293-e4884995ab19,DOLLARSTORE 191 KARLST,85d6556d-929a-4758-9ef7-c776383bc9fe
2bb36b3980e4492cb06188e83dffaddc,2019-08-28,2019-08-28T15:53:26.000Z,27840,SEK,c5746284-3bc3-4165-811d-0ef3b48978af,LYKO VELA,52e2a1db-c77e-4cc6-9443-41042abb92a9
34ddf7ba6e1871fad065e79e004303b5,2019-08-28,2019-08-28T11:07:30.000Z,33150,SEK,3c720c4b-3753-44d8-9532-50df76a4e380,MINUTKLINIKEN ICA MAXI,83038e31-45bc-4869-82dd-80b9ac633e4b
5f268a61df966edc952fd31afd013308,2019-08-28,2019-08-28T09:07:39.000Z,23800,SEK,akademibokhandeln,AKADEMIBOKHANDE,dbd5e9c1-b8b9-4681-803e-efdfb8860905
d5d989d7bad745f95067495d285bf965,2019-08-28,2019-08-28T10:15:46.000Z,14000,SEK,f3325f7e-d8f8-4888-8263-0bc1203e8c28,HOKAIDO SUSHI BAR,eb1ab643-e019-4fd6-b396-411c229808a6
ce77ae96bbc03d474c53edcef1faca11,2019-08-28,2019-08-28T17:25:25.000Z,13550,SEK,ica,ICA SUPERMARKET KLOSTERGA,4c729494-0519-4d5e-b25d-a794e139cce8
865b05de5d1d71de76703dfc18dff533,2019-08-28,2019-08-28T14:19:00.000Z,6900,SEK,5e588335-8ad1-4144-a777-0d2af098d102,JODA BAR VISBY,2fda440b-f219-4b7d-9dda-76090ec94398
8abf4c49e60a3abd4302e458d3849916,2019-08-28,2019-08-28T15:34:18.000Z,14000,SEK,dc0b106d-a95e-4715-9902-c8c1f4237fe5,STORA COOP HUDDINGE,4c729494-0519-4d5e-b25d-a794e139cce8
8366534ef55741caa5ff2bbf54e10400,2019-08-28,2019-08-28T00:44:44.000Z,900,SEK,itunes,ITUNES.COM/BILL,921a55be-4097-4a39-9849-a3b2a2028b32
976ec9c1dc0563c540840dd3479d8096,2019-08-28,2019-08-28T10:51:42.000Z,3000,SEK,itunes,ITUNES COM BILL,921a55be-4097-4a39-9849-a3b2a2028b32
63e56fbafc9ab9b1b3c28a5c70d3ca08,2019-08-28,2019-08-28T11:25:42.000Z,25013,SEK,statoil,CIRCLE K UPPSALA RAPSG,1c680d8b-3f77-42a1-b0a0-587ae3b60945
6f70560134ab2db4f503ca2e1abb1b9f,2019-08-28,2019-08-28T14:11:55.000Z,42890,SEK,4748f42c-cbef-4bed-99a9-87238661636e,RUSTA SISJON 46,85d6556d-929a-4758-9ef7-c776383bc9fe
3e902fecd11d34b828032a1d934a3f31,2019-08-28,2019-08-28T14:56:15.000Z,2007,EUR,93a0c2ea-04fa-4544-8b39-3e857c511e6f,Alepa Liisankatu,5630da00-60fb-4dd6-a915-fa6e5b085919
7dbe3a7b8014c7d752bfcd7a868fb744,2019-08-28,2019-08-28T16:00:00.000Z,15000,SEK,6b7a9cdf-951d-4c1e-ac76-ad07ac8da458,STADIUM OUTLET,0a9b5e01-8955-4cb0-a1bf-e8244b73427a
857c23b8ec454d48ac94ed4ae00a6e38,2019-08-28,2019-08-28T18:34:34.000Z,69500,SEK,028b8b68-8561-420f-bf5e-fe2f326b0ce3,Goteborgsvarvet,93c26d8e-5a60-45b8-b477-6d81f1db830f
fc6588d3b5cdd6e8f7fdb1d8cb200ac3,2019-08-28,2019-08-28T16:09:58.000Z,57901,SEK,coop,STORA COOP VALSVIKEN,4c729494-0519-4d5e-b25d-a794e139cce8
0db0fa3985fa67ad38e302c6ad5fb37b,2019-08-28,2019-08-28T14:06:59.000Z,1050,EUR,,Tampereen Evin Oy,2fda440b-f219-4b7d-9dda-76090ec94398
5ac33766c59053b54177f05872bfc97e,2019-08-28,2019-08-28T13:42:00.000Z,31930,SEK,8722a18f-09ff-4fc4-9620-d3a05c5dfc0d,BILTEMA SWEDEN VESTERA,85d6556d-929a-4758-9ef7-c776383bc9fe
573ea3b557f5e45a3172078b6deb8b68,2019-08-28,2019-08-28T15:47:47.000Z,32367,SEK,ica,ICA SUPERMARKET GUSTAVSLU,4c729494-0519-4d5e-b25d-a794e139cce8
3c3ba3382c38433aae42bd533c6d9662,2019-08-28,2019-08-28T04:05:29.000Z,86251,SEK,okq8,OKQ8,1c680d8b-3f77-42a1-b0a0-587ae3b60945
904d45a1227e824a21409ad261351840,2019-08-28,2019-08-28T10:43:29.000Z,8100,SEK,7-eleven,7 ELEVEN 4015198,f0ddb0b5-f57c-476b-8955-85089ade4c51
6ce66ffdcfc8ab651992259e6c7d3083,2019-08-28,2019-08-28T16:45:12.000Z,460,EUR,518bd3fd-e9d4-438e-b739-b90708e65dab,K market Kamppi,5630da00-60fb-4dd6-a915-fa6e5b085919
e229a0629e75667ec73cc8bb1253a741,2019-08-28,2019-08-28T07:44:14.000Z,2500,SEK,27a983c2-680d-42f3-a9b5-af39a5c00511,CENTRUMKIOSKEN I MARST,f0ddb0b5-f57c-476b-8955-85089ade4c51
a2282be1669360401eb48e5e997d3dce,2019-08-28,2019-08-28T14:09:52.000Z,1800,SEK,,MELINA SPEL AB,4c729494-0519-4d5e-b25d-a794e139cce8
de371ed2b81069e89ed1a7bc8f968304,2019-08-28,2019-08-28T09:24:55.000Z,260,EUR,b852d127-aaa3-4a45-837d-7113b7321896,YLVA Palvelut Oy,2fda440b-f219-4b7d-9dda-76090ec94398
0cb0207b84c98e81be3be4d0fc6ed377,2019-08-28,2019-08-28T14:33:30.000Z,9100,SEK,mcdonalds,MCDONALDS 256 S,d9deaea8-f96a-4d4b-83a8-d48389de594a
32a1dfbd8a2bbaa4383262d9260afb95,2019-08-28,2019-08-28T16:12:12.000Z,24100,SEK,c47a7b99-d5a4-448f-9def-0a03b1868fd9,FLIXBUS SVERIGE-STOCKHOLM,ba8f2b9d-9063-4e3c-ac71-eb3538b5c3b8
a9521c9b3fc6b5b20acba393bb65ad48,2019-08-28,2019-08-28T20:20:20.000Z,11700,SEK,d0066cf5-88c5-444a-a013-752e473cbbb5,NORDICBET.COM,1b237ab0-3814-43bd-a9c0-52d57791c54f
634ea706c8ad7bc9299b500152727994,2019-08-28,2019-08-28T12:31:24.000Z,14085,SEK,dc0b106d-a95e-4715-9902-c8c1f4237fe5,STORA COOP HUDDINGE,4c729494-0519-4d5e-b25d-a794e139cce8
1dde84cb7336dd3c461fa1262c6642e1,2019-08-28,2019-08-28T19:25:35.000Z,15085,SEK,0a12d4d1-c671-4e2b-a6b4-e6e3fa584fa9,CITY GROSS BROMMA,4c729494-0519-4d5e-b25d-a794e139cce8
d0f4b4830035d7d866ef74fb79fc4f5b,2019-08-28,2019-08-28T11:21:25.000Z,289,EUR,4049c9c5-8ab6-41fc-bf4e-d1c3a6b7781a,GOOGLE *Google Play Ap,e7299094-0ad6-4bad-a330-1269e8134fa7
dc47365426d543e54a100cc9aabf2975,2019-08-28,2019-08-28T14:35:15.000Z,21828,SEK,ica,ICA NARA TRAFFEN,4c729494-0519-4d5e-b25d-a794e139cce8
91f4c737f7aa794fb89efe3d795f7159,2019-08-28,2019-08-28T16:59:51.000Z,400,EUR,e27b2563-3867-4732-b547-ad12e73b86d4,"Mob.Pay*Padel Sports Oy,",27c6de61-e943-4a66-a2f3-b7cff875af7c
db114618c06b108b1a4c25d5d8f6d300,2019-08-28,2019-08-28T09:41:55.000Z,24500,SEK,6ea6e7b0-4e9b-49d8-af64-dabd8a67c704,COMVIQ FAKTURA (INT RP,775c882a-36f2-46b4-91ab-3d701e8761d6
22bdb5f70105dd9afa8f5e9d326b1523,2019-08-28,2019-08-28T09:44:53.000Z,9900,SEK,,MIMOLETT,2fda440b-f219-4b7d-9dda-76090ec94398
dc3533fb5ff71e53eb6142d234df72c1,2019-08-28,2019-08-28T11:12:47.000Z,20400,SEK,60e0ff3a-579c-4895-9c86-cd478ff66c6a,PRIMO CIAO CIAO,7dd2696e-37e2-4fa6-97e9-c437ddf062e9
ecfa502dda431e2a6c8d023af81e7bb4,2019-08-28,2019-08-28T11:23:23.000Z,59000,SEK,systembolaget,SYSTEMBOLAGET DJURGARD,15648215-9ffe-47f1-8290-0bf55388d17d
4eacb5d49d4190cbdb514cf2ed851208,2019-08-28,2019-08-28T18:19:50.000Z,1129,USD,,STARBUCKS STORE 08369,84fe55b7-0537-487e-9587-74c38d379132
ce4d9993a4995b38cef73eaedea032f7,2019-08-28,2019-08-28T17:40:29.000Z,9380,SEK,willys,WILLYS MÄRSTA,4c729494-0519-4d5e-b25d-a794e139cce8
8bb6040a790e33991dae85471bad11c8,2019-08-28,2019-08-28T15:06:48.000Z,11500,SEK,okq8,OKQ8,1c680d8b-3f77-42a1-b0a0-587ae3b60945
570769944d51a0731d066110b05df942,2019-08-28,2019-08-28T08:51:51.000Z,7300,SEK,espresso-house,ESPRESSO HOUSE 378,c7bb852a-c9b4-41d8-89a5-2487106106d9
a713e97dbd49281f8f96c67bd75926f4,2019-08-28,2019-08-28T14:26:20.000Z,140000,SEK,860452de-448a-4952-a394-b55f23071411,ATM KONTANTEN1986,cd4c95ad-7b87-4594-88a0-d086d9a5e7a5
2553dfe41723804fd86e8969f10b2e31,2019-08-28,2019-08-28T11:04:04.000Z,1695,SEK,fb07f863-4422-44c8-955a-f3be30b8529f,LIFVS,188b2a1e-0693-484e-9021-9e11bd98af15
9401cbe7910da4a7c0046cdc49cc5ef8,2019-08-28,2019-08-28T13:11:11.000Z,1500,PLN,,BIRD POLAND,dd1f4e5d-da76-424c-8d06-535803c3d7bd
898a6ea93cc681b34a042306f2224273,2019-08-28,2019-08-28T06:33:33.000Z,23645,SEK,lidl,LIDL 162 / VERNAMO,4c729494-0519-4d5e-b25d-a794e139cce8
f779a4fc32c39a7d407db68674a70d1a,2019-08-28,2019-08-28T08:58:04.000Z,19066,SEK,ica,ICA KVANTUM VASTERAS,4c729494-0519-4d5e-b25d-a794e139cce8
3dbad566267978d60a3938c240198a10,2019-08-28,2019-08-28T08:38:38.000Z,72000,SEK,6ea6e7b0-4e9b-49d8-af64-dabd8a67c704,COMVIQ FAKTURA INTRP,775c882a-36f2-46b4-91ab-3d701e8761d6
8c519347dcd8745529ef47ffc95931b3,2019-08-28,2019-08-28T06:20:38.000Z,1167,SEK,easy-park,EASYPARK,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
4b066c391a5be6bce220113c1219254d,2019-08-28,2019-08-28T12:34:39.000Z,28100,SEK,max,MAX LANDVETTER 4022,d9deaea8-f96a-4d4b-83a8-d48389de594a
212d24f254155c0b12a44cdcba4eb5cd,2019-08-28,2019-08-28T10:23:23.000Z,14500,SEK,6ea6e7b0-4e9b-49d8-af64-dabd8a67c704,COMVIQ FAKTURA INTRP,775c882a-36f2-46b4-91ab-3d701e8761d6
6fe740da13f81628a2337655e47e2bd6,2019-08-28,2019-08-28T15:04:49.000Z,1579,EUR,de5216dd-de43-47f6-85fb-328e6ae16f8d,S market Oulunkylä,4c729494-0519-4d5e-b25d-a794e139cce8
a8a0fe463822e7a8b8d8608c52c6e5db,2019-08-28,2019-08-28T11:25:25.000Z,23780,SEK,willys,WILLYS VASTHAGA OREBRO,4c729494-0519-4d5e-b25d-a794e139cce8
dd63066fbcb87485c041755b6f8cd881,2019-08-28,2019-08-28T08:19:55.000Z,77400,SEK,,SALTSJÖBADENS BOKHANDE,dbd5e9c1-b8b9-4681-803e-efdfb8860905
10e1be4d7aed119617aec5da2b47ede7,2019-08-28,2019-08-28T19:17:03.000Z,23223,SEK,11eba91a-006d-437c-b5bd-d7eae53145c2,NYA PULSEN ROTEBRO,5630da00-60fb-4dd6-a915-fa6e5b085919
18136eb3a378803326ce9be4a78c8a9a,2019-08-28,2019-08-28T00:35:17.000Z,2206,USD,,UBR* PENDING.UBER.COM,550dec2e-decd-40ba-b96d-a60c31c73834
7fbbc343e1ab24f0cdd0300b46691d0f,2019-08-28,2019-08-28T11:43:43.000Z,28000,SEK,,IZ *SALONG GUNNESB,da149dc0-50b8-4101-8177-e21962495f24
7d47b47f54a252324b94a8ef6a9b795b,2019-08-28,2019-08-28T11:51:51.000Z,49950,SEK,4b0af148-dff9-4a09-9724-254eacf48c36,PLANTAGEN UDDEV,f48ef31f-dec7-4fe2-b8b7-420fdc021387
9f968191e7916b1b04611e01d9c34d3c,2019-08-28,2019-08-28T10:17:29.000Z,115,EUR,518bd3fd-e9d4-438e-b739-b90708e65dab,K market Kymppi,5630da00-60fb-4dd6-a915-fa6e5b085919
e69826d932e3cdfba9019d4ea400ba0b,2019-08-28,2019-08-28T09:13:07.000Z,9300,SEK,,926214 SCOTLAND YARD,2fda440b-f219-4b7d-9dda-76090ec94398
b521ae351c1546f821c9a4449a714bb2,2019-08-28,2019-08-28T08:04:58.000Z,260,EUR,fe0c8491-02eb-4045-85a4-1aefd9fd667e,Fazer Food Services Oy,1caf746c-3af4-43a8-9fbf-bcc1e0b57579
98536525556f8d2f9d331990acd05988,2019-08-28,2019-08-28T09:48:48.000Z,9500,SEK,592ba576-886b-4775-be38-2bda02c75458,ASO AB,2fda440b-f219-4b7d-9dda-76090ec94398
784c306dfbc51aa69ce5420815c06c37,2019-08-28,2019-08-28T17:14:00.000Z,13723,SEK,3b355b3c-7b5d-4f5d-b4d7-e805aa7a285b,ICA KVANTUM LIDINGO,4c729494-0519-4d5e-b25d-a794e139cce8
2910b6d171fc4f2d41996ae5e226e334,2019-08-28,,1099,EUR,itunes,ITUNES.COM/BILL,921a55be-4097-4a39-9849-a3b2a2028b32
b6eb1f9efd8864f1720e3704494f57d6,2019-08-27,2019-08-27T05:58:49.000Z,20900,SEK,4049c9c5-8ab6-41fc-bf4e-d1c3a6b7781a,GOOGLE *Google Play Ap,e7299094-0ad6-4bad-a330-1269e8134fa7
421e0870f8820c4a88ccf9ce9b195754,2019-08-27,2019-08-27T10:09:09.000Z,4487,SEK,555504e4-a6b4-40d7-89da-16e9a755c441,MAXI ICA STORMARKNAD LIND,4c729494-0519-4d5e-b25d-a794e139cce8
b90f690b5bc3676971cfb9a177c38083,2019-08-27,2019-08-27T12:47:47.000Z,14900,SEK,apoteket,APOTEKET GULLMARSPLAN,31885b8b-89d9-48be-8f70-91ffa88a46e4
68434caddf60cdbbcc97bf7843ab165e,2019-08-27,2019-08-27T16:05:02.000Z,22500,SEK,,GOTTSKA R HOTELL AB,448c6b14-4879-4c2c-ad6a-41b2cba67346
9f3e379a0defd80de05d285644a6cdd7,2019-08-27,2019-08-27T14:12:06.000Z,15800,SEK,max,MAX RONNEBY,d9deaea8-f96a-4d4b-83a8-d48389de594a
e1e30b43baa9c8e0a20c789366aec084,2019-08-27,2019-08-27T03:53:36.000Z,5000,SEK,540f9f89-ee3e-4f39-aea9-5ba93dd3c5e8,BETALA P,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
910319a381c87a23a5ae20f7235f95ae,2019-08-27,2019-08-27T10:36:06.000Z,36000,SEK,7e55e9d6-0887-4716-b28d-72b0c13165a0,TORSHALLA GOLFKLUBB,c1c86f97-d764-4749-b1aa-aa30a6fc652b
7a86870297ecfe83da597d2efae7c2d4,2019-08-27,,740,EUR,184277b3-6d0a-43e8-9d04-a11be21a0efe,ROBERT'S COFFEE,c7bb852a-c9b4-41d8-89a5-2487106106d9
39185e151facc0563d47f90379534794,2019-08-27,2019-08-27T17:21:04.000Z,24975,SEK,,Luxplus,52e2a1db-c77e-4cc6-9443-41042abb92a9
2644b8b0fa8a9e159d72152ee031f3ec,2019-08-27,2019-08-27T09:14:14.000Z,6000,SEK,e415d410-4052-40d3-a58c-635903be1e51,HOLMGRENS HORNA,2fda440b-f219-4b7d-9dda-76090ec94398
ab7a94773c35671c4725dc9a004a0446,2019-08-27,2019-08-27T13:20:03.000Z,11000,SEK,,BISTRO KEVINGE,84fe55b7-0537-487e-9587-74c38d379132
22893b422fa948580b460e7711672ba9,2019-08-27,2019-08-27T10:00:46.000Z,100743,SEK,63c6a148-8962-414f-bab4-e7c570a0d18f,ICA KVANTUM KUNGENS KU,4c729494-0519-4d5e-b25d-a794e139cce8
c6289eeed366afba8edff6705531e665,2019-08-27,2019-08-27T17:16:53.000Z,11500,SEK,,RESTAURANG DELVITA 1,2fda440b-f219-4b7d-9dda-76090ec94398
387af0ae9d097889ff9366576d8759b4,2019-08-27,2019-08-27T18:54:31.000Z,13801,SEK,ica,ICA SUPERMARKET VAST,4c729494-0519-4d5e-b25d-a794e139cce8
60e5620dc84b7bbed74447f5eafadb4e,2019-08-27,2019-08-27T09:10:10.000Z,8900,SEK,,KRUBBSTUGAN,2fda440b-f219-4b7d-9dda-76090ec94398
ee39d7825712ddfd68b7b145f996d3d8,2019-08-27,2019-08-26T23:52:56.000Z,7500,SEK,4049c9c5-8ab6-41fc-bf4e-d1c3a6b7781a,GOOGLE *Google Play Ap,e7299094-0ad6-4bad-a330-1269e8134fa7
a12a78d32ac8d2ab78dd974c7b6d7bbf,2019-08-27,2019-08-27T17:17:09.000Z,1710,EUR,db4dd6db-0b5a-441d-88c7-af998dc83aec,K SUPERMARKET KANGASAL,5630da00-60fb-4dd6-a915-fa6e5b085919
868f31d31e331cbba6a92af18101ca32,2019-08-27,2019-08-27T09:08:46.000Z,91300,SEK,systembolaget,SYSTEMBOLAGET LILJEHOL,15648215-9ffe-47f1-8290-0bf55388d17d
9987b5b04e26cfd149396e32916cec84,2019-08-27,2019-08-27T15:30:30.000Z,4760000,SEK,b9651174-91ed-431c-81fa-31af860cffee,BILIA CENTER ME,1c680d8b-3f77-42a1-b0a0-587ae3b60945
ba567dbece0f5b4bd4ec45f26276c666,2019-08-27,2019-08-27T07:08:28.000Z,9900,SEK,itunes,ITUNES COM BILL,921a55be-4097-4a39-9849-a3b2a2028b32
9607ad4a0626cf7720c4064f1a0ff38e,2019-08-27,2019-08-27T10:55:19.000Z,18500,SEK,cdf0402f-aaa3-43b4-b62e-326cd59711fc,PIZZERIA VERONA,7dd2696e-37e2-4fa6-97e9-c437ddf062e9
724c6be805092894460618e0ba6e2ca8,2019-08-27,2019-08-27T17:27:25.000Z,79900,SEK,044a7c34-3e71-4a71-8642-57cc796b02f2,MQ STOCKHOLM M,2a03c5b7-c451-4e0b-9a60-018a2adb6776
029eec130a7702f5d8f17d741c24e1a8,2019-08-27,,950,EUR,,EAST ASIA RESTAURANT A,2fda440b-f219-4b7d-9dda-76090ec94398
55df9b03f9adeda5e3c1329edb7d83ff,2019-08-27,2019-08-27T10:09:48.000Z,1990,SEK,ica,ICA VRETGRAND,4c729494-0519-4d5e-b25d-a794e139cce8
f5bf697bacac275c4dc748eefc8f5c1b,2019-08-27,2019-08-27T13:05:00.000Z,380,EUR,,SATS,93c26d8e-5a60-45b8-b477-6d81f1db830f
190d3445f0c1e46135b31c7afa5a09ad,2019-08-27,2019-08-27T18:22:22.000Z,20400,SEK,ica,ICA SUPERMARKET ODENHALLE,4c729494-0519-4d5e-b25d-a794e139cce8
c0a9c51d53f40a2f7a239ec05d9f28ce,2019-08-27,,11500,SEK,,ROY S,2fda440b-f219-4b7d-9dda-76090ec94398
e637af1c14238a1e209dcae9b9de0a6e,2019-08-27,2019-08-27T21:05:26.000Z,10900,SEK,e137605d-fcfe-42b4-86de-2eeba82fce93,Viaplay AB,13bd2979-7beb-4a81-a682-e1f80a545cfc
8a8998a0b345cdc05a9a3769bc5a4ff6,2019-08-27,2019-08-27T12:51:51.000Z,14000,SEK,dfcc3c67-3204-496a-abf5-fa70eea2bfc0,BETSSON.COM,1b237ab0-3814-43bd-a9c0-52d57791c54f
4ff1aeef12f279ff32a2dd2d1c3ff92d,2019-08-27,,18900,SEK,00f7773e-e206-418f-abd8-996438bbed5c,SHELL MALMO HOL,1c680d8b-3f77-42a1-b0a0-587ae3b60945
e0e04f57dd2b7d42a3ca9afbcbb0797f,2019-08-27,2019-08-27T04:41:41.000Z,5800,SEK,statoil,CIRCLE K LIDKOPING,1c680d8b-3f77-42a1-b0a0-587ae3b60945
964094af5cbe05cb90808ad3239fb260,2019-08-27,2019-08-27T17:56:56.000Z,1500,SEK,,NYA*Timra Golf AB,5630da00-60fb-4dd6-a915-fa6e5b085919
d3344af21d5ef7a39f48e5dccc4f0e76,2019-08-27,2019-08-27T14:33:33.000Z,17970,SEK,clas-ohlson,CLAS OHLSON,85d6556d-929a-4758-9ef7-c776383bc9fe
717f3ff8a00d9116ab7af52b18207918,2019-08-27,2019-08-27T04:55:40.000Z,200,EUR,b3a4d5ad-bfbf-4bba-bcb8-a7ce9323c048,PEIVEKAHVIBAARI / HELS,c7bb852a-c9b4-41d8-89a5-2487106106d9
8e1dac646e6996d02e5d4a01581d2d74,2019-08-27,2019-08-27T14:13:13.000Z,25671,SEK,1a688157-5716-41e8-ab42-190ea16cfaf5,INGO OXELOSUND,1c680d8b-3f77-42a1-b0a0-587ae3b60945
71e937946a5753c6e82bd9eab25218f8,2019-08-27,2019-08-27T10:08:03.000Z,17500,SEK,,BOSSONS LIVING ROOM,ba955e8f-bb61-4a82-b9d0-e7e07bc3806a
55050ac03fc8c05d9b8647228c2303c4,2019-08-27,2019-08-27T11:51:51.000Z,7971,SEK,ica,ICA NARA TENHULT,4c729494-0519-4d5e-b25d-a794e139cce8
af8d426c339e1641c81dc6589bcd2660,2019-08-27,2019-08-27T11:05:17.000Z,4900,SEK,,CAFE ENTRE,2fda440b-f219-4b7d-9dda-76090ec94398
58552c40ff283964a69c385e9174c91a,2019-08-27,2019-08-27T08:27:23.000Z,7037,SEK,apotek-hjartat,APOTEKET KRONAN,31885b8b-89d9-48be-8f70-91ffa88a46e4
69cd4b6d81fd1bd5e5b4097f759a462e,2019-08-27,2019-08-27T17:54:51.000Z,6470,SEK,willys,WILLYS ÖREBRO ALMBY,4c729494-0519-4d5e-b25d-a794e139cce8
43250e7e56b5383b788d1a22714ad952,2019-08-27,2019-08-27T18:46:46.000Z,3500,SEK,statoil,CIRCLE K SIMRISHAMN,1c680d8b-3f77-42a1-b0a0-587ae3b60945
4d27698e5461d7afbaee75806b77865c,2019-08-27,2019-08-27T09:02:02.000Z,10900,SEK,,BULLENS BAR OCH BISTRO,2fda440b-f219-4b7d-9dda-76090ec94398
cbf559e4898669cb9095d16055120802,2019-08-27,2019-08-27T16:12:12.000Z,20000,SEK,0b10b3a9-4dfd-4b46-908c-a70cf7625ec3,LAGER 157 KALLERED,2a03c5b7-c451-4e0b-9a60-018a2adb6776
186fb2911d964c41e82020548f593b33,2019-08-27,2019-08-27T14:12:12.000Z,20000,SEK,,BILTVATTEN,9b37ed8d-7802-430b-bf83-d500085d196a
3876c57d9a32fe8cbfc06a4609e64ad5,2019-08-27,2019-08-27T06:23:33.000Z,5500,SEK,25912b47-db66-46a4-b66d-b543887b4531,ASO KONDITORI,2f17b175-0dfa-4dad-aff8-2f63803a2edd
939546a4730d06283062a5c4eb8c3fb8,2019-08-27,2019-08-27T14:19:07.000Z,31976,SEK,bauhaus,BAUHAUS UPPSALA,0f326f1a-88da-41f5-bdf7-1c98b037a3d3
0e32cbcefe599ebfc0e92ea5f4f00b8d,2019-08-27,2019-08-27T18:51:38.000Z,9823,SEK,51098374-b8ac-4959-a3c5-5481821039a6,PREEM,1c680d8b-3f77-42a1-b0a0-587ae3b60945
ae4eea336c0fcbed770a6783531bf2be,2019-08-27,2019-08-27T11:42:00.000Z,2597,EUR,8a3ee5f4-085a-44e8-bf5a-a22c616e5353,CLAS OHLSON MAN,85d6556d-929a-4758-9ef7-c776383bc9fe
be9eeb746616fd35abe3421c77ade52b,2019-08-27,,650,EUR,118da255-cea9-4521-b1c1-cbd92da742a1,FIVE DAYS LUNCH,2fda440b-f219-4b7d-9dda-76090ec94398
86fed01bd1754537f425475d447e30e9,2019-08-27,2019-08-27T16:51:01.000Z,28101,SEK,ica-maxi,MAXI ICA STORMARKNAD A,4c729494-0519-4d5e-b25d-a794e139cce8
f3515d0a56ae3ddc6ff10b8bfd7cf521,2019-08-27,2019-08-27T14:42:26.000Z,43800,SEK,d15558c9-66b1-48d8-b223-6d5101cc78ea,BUDO O FITNESS,3c512f0b-3bbc-4f3e-9eaf-61a38df2f995
cf92fa75ff142158c9526717e859b37d,2019-08-27,2019-08-27T10:48:50.000Z,12500,SEK,c029ae19-88ce-4376-b1a1-1ed4b86e5955,BARABICU,2fda440b-f219-4b7d-9dda-76090ec94398
7786de7b7165cf1c0396f0f6fde3bf6e,2019-08-27,2019-08-27T17:15:26.000Z,6500,SEK,,SEASIDE BAR,2fda440b-f219-4b7d-9dda-76090ec94398
0aad961cc0b36233ec58b51901a63d17,2019-08-27,2019-08-27T11:04:29.000Z,66919,SEK,1a688157-5716-41e8-ab42-190ea16cfaf5,INGO KARLSTAD  VAXNES,1c680d8b-3f77-42a1-b0a0-587ae3b60945
